medium_id	original	mapped	chebi_label	chebi_formula	value	concentration	unit	mmol_l	optional	source	normalized_compound	hydration_number	chebi_match	chebi_id	chebi_original_name	similarity_score	match_confidence	matching_method	mapping_status	mapping_quality	base_compound	base_formula	water_molecules	hydrate_formula	base_chebi_id	base_chebi_label	base_chebi_formula	hydration_state	hydration_parsing_method	hydration_confidence	base_compound_for_mapping	base_molecular_weight	water_molecular_weight	hydrated_molecular_weight	corrected_mmol_l	hydrated_chebi_id	hydrated_chebi_label	hydrate_mapping_source
jcm_246_composition	Peptone	PubChem:167312541			2.0		g			json		0							original_only	good	Peptone	Peptone		Peptone					no_hydration	high		100.0	0.0	100.0	20.0			
jcm_246_composition	Soytone	CHEBI:8150			1.0		g			json		0							original_only	good	Soytone	Soytone		Soytone					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_246_composition	Yeast extract	FOODON:03315426			1.0		g			json		0							original_only	good	Yeast extract	Yeastextract		Yeastextract					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_247_composition	Glucose	CHEBI:42758	aldehydo-D-glucose	C6H12O6	20.0		g			json		0							original_only	good	Glucose	Glucose		Glucose					no_hydration	high		100.0	0.0	100.0	200.0			
jcm_247_composition	Yeast extract	FOODON:03315426			5.0		g			json		0							original_only	good	Yeast extract	Yeastextract		Yeastextract					no_hydration	high		100.0	0.0	100.0	50.0			
jcm_24_composition	Agar	CHEBI:2509	agar		15.0		g			json		0							original_only	good	Agar	Agar		Agar					no_hydration	high		100.0	0.0	100.0	150.0			
jcm_24_composition	Beef extract	FOODON:03302088			0.1		g			json		0							original_only	good	Beef extract	Beefextract		Beefextract					no_hydration	high		100.0	0.0	100.0	1.0			
jcm_24_composition	NaCl	CHEBI:26710	sodium chloride	Cl.Na	50.0		mg			json		0							original_only	good	NaCl	NaCl		NaCl	CHEBI:26710				no_hydration	high		58.44	0.0	58.44	855.578371			
jcm_24_composition	Peptone	PubChem:167312541			0.1		g			json		0							original_only	good	Peptone	Peptone		Peptone					no_hydration	high		100.0	0.0	100.0	1.0			
jcm_251_composition	(NH4)2Ni(SO4)2·6H2O	CHEBI:86149	ammonium nickel sulfate hexahydrate	6H2O.2H4N.Ni.2O4S	3.0		mg			json		0							original_only	good	(NH4)2Ni(SO4)2·6H2O	(NH4)2Ni(SO4)2·6H2O		(NH4)2Ni(SO4)2·6H2O					no_hydration	high		100.0	0.0	100.0	30.0			
jcm_251_composition	(NH4)2SO4	CHEBI:62946	ammonium sulfate	2H4N.O4S	6.0		g			json		0							original_only	good	(NH4)2SO4	(NH4)2SO4		(NH4)2SO4					no_hydration	high		100.0	0.0	100.0	60.0			
jcm_251_composition	CaCl2·2H2O	CHEBI:86158	calcium chloride dihydrate	Ca.2Cl.2H2O	1.6		g			json		0							original_only	good	CaCl2·2H2O	CaCl2·2H2O		CaCl2·2H2O					no_hydration	high		100.0	0.0	100.0	16.0			
jcm_251_composition	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HO4P.2K	6.0		g			json		0							original_only	good	K2HPO4	K2HPO4		K2HPO4					no_hydration	high		100.0	0.0	100.0	60.0			
jcm_251_composition	MgSO4·7H2O	CHEBI:32599	magnesium sulfate	Mg.O4S	2.4		g			json		0							original_only	good	MgSO4·7H2O	MgSO4·7H2O		MgSO4·7H2O					no_hydration	high		100.0	0.0	100.0	24.0			
jcm_251_composition	Na2SO4	CHEBI:32149	sodium sulfate	2Na.O4S	3.4		g			json		0							original_only	good	Na2SO4	Na2SO4		Na2SO4	CHEBI:32149				no_hydration	high		142.04	0.0	142.04	23.936919			
jcm_251_composition	Na2S·9H2O	CHEBI:76209	sodium sulfide nonahydrate	9H2O.2Na.S	0.5		g			json		0							original_only	good	Na2S·9H2O	Na2S·9H2O		Na2S·9H2O					no_hydration	high		100.0	0.0	100.0	5.0			
jcm_251_composition	NaCl	CHEBI:26710	sodium chloride	Cl.Na	12.0		g			json		0							original_only	good	NaCl	NaCl		NaCl	CHEBI:26710				no_hydration	high		58.44	0.0	58.44	205.338809			
jcm_251_composition	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHO3.Na	2.0		g			json		0							original_only	good	NaHCO3	NaHCO3		NaHCO3					no_hydration	high		100.0	0.0	100.0	20.0			
jcm_251_composition	Resazurin	CHEBI:8806	Resazurin	C12H7NO4	1.0		mg			json		0							original_only	good	Resazurin	Resazurin		Resazurin					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_251_composition	Trace minerals (see Medium No.151)	ingredient:1883			10.0		ml			json		0							original_only	good	Trace minerals (see Medium No.151)	Traceminerals(seeMediumNo.151)		Traceminerals(seeMediumNo.151)					no_hydration	high		100.0	0.0	100.0	100.0			
jcm_251_composition	Trace vitamins (see Medium No.197)	ingredient:1784			10.0		ml			json		0							original_only	good	Trace vitamins (see Medium No.197)	Tracevitamins(seeMediumNo.197)		Tracevitamins(seeMediumNo.197)					no_hydration	high		100.0	0.0	100.0	100.0			
jcm_252_composition	Bovine serum albumin	CAS-RN:9048-46-8			1.0		g			json		0							original_only	good	Bovine serum albumin	Bovineserumalbumin		Bovineserumalbumin					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_252_composition	CaCl2·2H2O	CHEBI:86158	calcium chloride dihydrate	Ca.2Cl.2H2O	66.0		mg			json		0							original_only	good	CaCl2·2H2O	CaCl2·2H2O		CaCl2·2H2O					no_hydration	high		100.0	0.0	100.0	660.0			
jcm_252_composition	Glycine	CHEBI:57305	glycine zwitterion	C2H5NO2	1.5		g			json		0							original_only	good	Glycine	Glycine		Glycine					no_hydration	high		100.0	0.0	100.0	15.0			
jcm_252_composition	KCl	CHEBI:32588	potassium chloride	Cl.K	31.0		mg			json		0							original_only	good	KCl	KCl		KCl					no_hydration	high		74.55	0.0	74.55	415.828303			
jcm_252_composition	MgSO4·7H2O	CHEBI:32599	magnesium sulfate	Mg.O4S	31.0		mg			json		0							original_only	good	MgSO4·7H2O	MgSO4·7H2O		MgSO4·7H2O					no_hydration	high		100.0	0.0	100.0	310.0			
jcm_252_composition	Na2B4O7·10H2O	PubChem:16211214			1.8		mg			json		0							original_only	good	Na2B4O7·10H2O	Na2B4O7·10H2O		Na2B4O7·10H2O					no_hydration	high		100.0	0.0	100.0	18.0			
jcm_252_composition	Na2CO3	CHEBI:29377	sodium carbonate	CO3.2Na	230.0		mg			json		0							original_only	good	Na2CO3	Na2CO3		Na2CO3					no_hydration	high		100.0	0.0	100.0	2300.0			
jcm_252_composition	Na2S·9H2O	CHEBI:76209	sodium sulfide nonahydrate	9H2O.2Na.S	0.5		g			json		0							original_only	good	Na2S·9H2O	Na2S·9H2O		Na2S·9H2O					no_hydration	high		100.0	0.0	100.0	5.0			
jcm_252_composition	Resazurin	CHEBI:8806	Resazurin	C12H7NO4	1.0		mg			json		0							original_only	good	Resazurin	Resazurin		Resazurin					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_252_composition	ZnCl2	CHEBI:49976	zinc dichloride	2Cl.Zn	2.1		mg			json		0							original_only	good	ZnCl2	ZnCl2		ZnCl2					no_hydration	high		100.0	0.0	100.0	21.0			
jcm_254_composition	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HO4P.2K	0.5		g			json		0							original_only	good	K2HPO4	K2HPO4		K2HPO4					no_hydration	high		100.0	0.0	100.0	5.0			
jcm_254_composition	Mannitol	CHEBI:29864	mannitol	C6H14O6	10.0		g			json		0							original_only	good	Mannitol	Mannitol		Mannitol					no_hydration	high		100.0	0.0	100.0	100.0			
jcm_254_composition	MgSO4·7H2O	CHEBI:32599	magnesium sulfate	Mg.O4S	0.2		g			json		0							original_only	good	MgSO4·7H2O	MgSO4·7H2O		MgSO4·7H2O					no_hydration	high		100.0	0.0	100.0	2.0			
jcm_254_composition	NaCl	CHEBI:26710	sodium chloride	Cl.Na	0.1		g			json		0							original_only	good	NaCl	NaCl		NaCl	CHEBI:26710				no_hydration	high		58.44	0.0	58.44	1.711157			
jcm_254_composition	Yeast extract	FOODON:03315426			1.0		g			json		0							original_only	good	Yeast extract	Yeastextract		Yeastextract					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_255_composition	(NH4)2Ni(SO4)2·6H2O	CHEBI:86149	ammonium nickel sulfate hexahydrate	6H2O.2H4N.Ni.2O4S	20.0		mg			json		0							original_only	good	(NH4)2Ni(SO4)2·6H2O	(NH4)2Ni(SO4)2·6H2O		(NH4)2Ni(SO4)2·6H2O					no_hydration	high		100.0	0.0	100.0	200.0			
jcm_255_composition	CaCl2·2H2O	CHEBI:86158	calcium chloride dihydrate	Ca.2Cl.2H2O	0.5		g			json		0							original_only	good	CaCl2·2H2O	CaCl2·2H2O		CaCl2·2H2O					no_hydration	high		100.0	0.0	100.0	5.0			
jcm_255_composition	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HO4P.2K	0.15		g			json		0							original_only	good	K2HPO4	K2HPO4		K2HPO4					no_hydration	high		100.0	0.0	100.0	1.5			
jcm_255_composition	KCl	CHEBI:32588	potassium chloride	Cl.K	0.65		g			json		0							original_only	good	KCl	KCl		KCl					no_hydration	high		74.55	0.0	74.55	8.718981			
jcm_255_composition	MgCl2·6H2O	CHEBI:86345	magnesium dichloride hexahydrate	2Cl.6H2O.Mg	5.5		g			json		0							original_only	good	MgCl2·6H2O	MgCl2·6H2O		MgCl2·6H2O					no_hydration	high		100.0	0.0	100.0	55.0			
jcm_255_composition	MgSO4·7H2O	CHEBI:32599	magnesium sulfate	Mg.O4S	7.0		g			json		0							original_only	good	MgSO4·7H2O	MgSO4·7H2O		MgSO4·7H2O					no_hydration	high		100.0	0.0	100.0	70.0			
jcm_255_composition	NH4Cl	CHEBI:31206	ammonium chloride	Cl.H4N	0.15		g			json		0							original_only	good	NH4Cl	NH4Cl		NH4Cl					no_hydration	high		53.49	0.0	53.49	2.804262			
jcm_255_composition	Na2SeO4	CHEBI:32149	sodium sulfate	2Na.O4S	0.1		mg			json		0							original_only	good	Na2SeO4	Na2SeO4		Na2SeO4					no_hydration	high		100.0	0.0	100.0	1.0			
jcm_255_composition	Na2WO4·2H2O	CHEBI:63939	sodium tungstate dihydrate	2H2O.2Na.O4W	0.1		mg			json		0							original_only	good	Na2WO4·2H2O	Na2WO4·2H2O		Na2WO4·2H2O					no_hydration	high		100.0	0.0	100.0	1.0			
jcm_255_composition	NaBr	CHEBI:63004	sodium bromide	Br.Na	0.1		g			json		0							original_only	good	NaBr	NaBr		NaBr					no_hydration	high		100.0	0.0	100.0	1.0			
jcm_255_composition	NaCl	CHEBI:26710	sodium chloride	Cl.Na	30.0		g			json		0							original_only	good	NaCl	NaCl		NaCl	CHEBI:26710				no_hydration	high		58.44	0.0	58.44	513.347023			
jcm_255_composition	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHO3.Na	2.0		g			json		0							original_only	good	NaHCO3	NaHCO3		NaHCO3					no_hydration	high		100.0	0.0	100.0	20.0			
jcm_255_composition	Trace minerals (see Medium No.151)	ingredient:1883			10.0		ml			json		0							original_only	good	Trace minerals (see Medium No.151)	Traceminerals(seeMediumNo.151)		Traceminerals(seeMediumNo.151)					no_hydration	high		100.0	0.0	100.0	100.0			
jcm_255_composition	Trace vitamins (see Medium No.197)	ingredient:1784			10.0		ml			json		0							original_only	good	Trace vitamins (see Medium No.197)	Tracevitamins(seeMediumNo.197)		Tracevitamins(seeMediumNo.197)					no_hydration	high		100.0	0.0	100.0	100.0			
jcm_257_composition	NaCl	CHEBI:26710	sodium chloride	Cl.Na	100.0		g			json		0							original_only	good	NaCl	NaCl		NaCl	CHEBI:26710				no_hydration	high		58.44	0.0	58.44	1711.156742			
jcm_259_composition	Agar	CHEBI:2509	agar		20.0		g			json		0							original_only	good	Agar	Agar		Agar					no_hydration	high		100.0	0.0	100.0	200.0			
jcm_259_composition	Glucose	CHEBI:42758	aldehydo-D-glucose	C6H12O6	5.0		g			json		0							original_only	good	Glucose	Glucose		Glucose					no_hydration	high		100.0	0.0	100.0	50.0			
jcm_259_composition	Peptone	PubChem:167312541			5.0		g			json		0							original_only	good	Peptone	Peptone		Peptone					no_hydration	high		100.0	0.0	100.0	50.0			
jcm_259_composition	Yeast extract	FOODON:03315426			3.0		g			json		0							original_only	good	Yeast extract	Yeastextract		Yeastextract					no_hydration	high		100.0	0.0	100.0	30.0			
jcm_25_composition	Agar	CHEBI:2509	agar		20.0		g			json		0							original_only	good	Agar	Agar		Agar					no_hydration	high		100.0	0.0	100.0	200.0			
jcm_25_composition	Glucose	CHEBI:42758	aldehydo-D-glucose	C6H12O6	10.0		g			json		0							original_only	good	Glucose	Glucose		Glucose					no_hydration	high		100.0	0.0	100.0	100.0			
jcm_25_composition	Malt extract	PubChem:159480023			3.0		g			json		0							original_only	good	Malt extract	Maltextract		Maltextract					no_hydration	high		100.0	0.0	100.0	30.0			
jcm_25_composition	Peptone	PubChem:167312541			5.0		g			json		0							original_only	good	Peptone	Peptone		Peptone					no_hydration	high		100.0	0.0	100.0	50.0			
jcm_25_composition	Yeast extract	FOODON:03315426			3.0		g			json		0							original_only	good	Yeast extract	Yeastextract		Yeastextract					no_hydration	high		100.0	0.0	100.0	30.0			
jcm_263_composition	Agar	CHEBI:2509	agar		15.0		g			json		0							original_only	good	Agar	Agar		Agar					no_hydration	high		100.0	0.0	100.0	150.0			
jcm_263_composition	NaCl	CHEBI:26710	sodium chloride	Cl.Na	20.0		g			json		0							original_only	good	NaCl	NaCl		NaCl	CHEBI:26710				no_hydration	high		58.44	0.0	58.44	342.231348			
jcm_264_composition	Agar	CHEBI:2509	agar		15.0		g			json		0							original_only	good	Agar	Agar		Agar					no_hydration	high		100.0	0.0	100.0	150.0			
jcm_264_composition	Glucose	CHEBI:42758	aldehydo-D-glucose	C6H12O6	10.0		g			json		0							original_only	good	Glucose	Glucose		Glucose					no_hydration	high		100.0	0.0	100.0	100.0			
jcm_264_composition	Uracil	CHEBI:17568	uracil	C4H4N2O2	100.0		mg			json		0							original_only	good	Uracil	Uracil		Uracil					no_hydration	high		100.0	0.0	100.0	1000.0			
jcm_265_composition	CaCl2·2H2O	CHEBI:86158	calcium chloride dihydrate	Ca.2Cl.2H2O	0.14		g			json		0							original_only	good	CaCl2·2H2O	CaCl2·2H2O		CaCl2·2H2O					no_hydration	high		100.0	0.0	100.0	1.4			
jcm_265_composition	Fe(NH4)2(SO4)2·6H2O	CHEBI:76181			2.0		mg			json		0							original_only	good	Fe(NH4)2(SO4)2·6H2O	Fe(NH4)2(SO4)2·6H2O		Fe(NH4)2(SO4)2·6H2O					no_hydration	high		100.0	0.0	100.0	20.0			
jcm_265_composition	KCl	CHEBI:32588	potassium chloride	Cl.K	0.355		g			json		0							original_only	good	KCl	KCl		KCl					no_hydration	high		74.55	0.0	74.55	4.761905			
jcm_265_composition	MgCl2·6H2O	CHEBI:86345	magnesium dichloride hexahydrate	2Cl.6H2O.Mg	4.0		g			json		0							original_only	good	MgCl2·6H2O	MgCl2·6H2O		MgCl2·6H2O					no_hydration	high		100.0	0.0	100.0	40.0			
jcm_265_composition	MgSO4·7H2O	CHEBI:32599	magnesium sulfate	Mg.O4S	3.45		g			json		0							original_only	good	MgSO4·7H2O	MgSO4·7H2O		MgSO4·7H2O					no_hydration	high		100.0	0.0	100.0	34.5			
jcm_265_composition	NH4Cl	CHEBI:31206	ammonium chloride	Cl.H4N	0.25		g			json		0							original_only	good	NH4Cl	NH4Cl		NH4Cl					no_hydration	high		53.49	0.0	53.49	4.673771			
jcm_265_composition	Na2SeO3	CHEBI:48843	disodium selenite	2Na.O3Se	0.001		g			json		0							original_only	good	Na2SeO3	Na2SeO3		Na2SeO3					no_hydration	high		100.0	0.0	100.0	0.01			
jcm_265_composition	Na2WO4·2H2O	CHEBI:63939	sodium tungstate dihydrate	2H2O.2Na.O4W	0.01		g			json		0							original_only	good	Na2WO4·2H2O	Na2WO4·2H2O		Na2WO4·2H2O					no_hydration	high		100.0	0.0	100.0	0.1			
jcm_265_composition	NaCl	CHEBI:26710	sodium chloride	Cl.Na	18.0		g			json		0							original_only	good	NaCl	NaCl		NaCl	CHEBI:26710				no_hydration	high		58.44	0.0	58.44	308.008214			
jcm_265_composition	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHO3.Na	5.0		g			json		0							original_only	good	NaHCO3	NaHCO3		NaHCO3					no_hydration	high		100.0	0.0	100.0	50.0			
jcm_265_composition	NiCl2·6H2O	CHEBI:34887	nickel dichloride	Cl2Ni	0.02		g			json		0							original_only	good	NiCl2·6H2O	NiCl2·6H2O		NiCl2·6H2O					no_hydration	high		100.0	0.0	100.0	0.2			
jcm_265_composition	Resazurin	CHEBI:8806	Resazurin	C12H7NO4	1.0		mg			json		0							original_only	good	Resazurin	Resazurin		Resazurin					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_265_composition	Sodium acetate	CHEBI:32954	sodium acetate	C2H3O2.Na	1.0		g			json		0							original_only	good	Sodium acetate	Sodiumacetate		Sodiumacetate					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_265_composition	Trace minerals (see Medium No.151)	ingredient:1883			1.0		L			json		0							original_only	good	Trace minerals (see Medium No.151)	Traceminerals(seeMediumNo.151)		Traceminerals(seeMediumNo.151)					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_265_composition	Trace vitamins (see Medium No.197)	ingredient:1784			10.0		ml			json		0							original_only	good	Trace vitamins (see Medium No.197)	Tracevitamins(seeMediumNo.197)		Tracevitamins(seeMediumNo.197)					no_hydration	high		100.0	0.0	100.0	100.0			
jcm_266_composition	(NH4)2SO4	CHEBI:62946	ammonium sulfate	2H4N.O4S	0.3		g			json		0							original_only	good	(NH4)2SO4	(NH4)2SO4		(NH4)2SO4					no_hydration	high		100.0	0.0	100.0	3.0			
jcm_266_composition	CaCl2·2H2O	CHEBI:86158	calcium chloride dihydrate	Ca.2Cl.2H2O	8.0		mg			json		0							original_only	good	CaCl2·2H2O	CaCl2·2H2O		CaCl2·2H2O					no_hydration	high		100.0	0.0	100.0	80.0			
jcm_266_composition	Isobutyric acid	CHEBI:16135	isobutyric acid	C4H8O2	0.5		g			json		0							original_only	good	Isobutyric acid	Isobutyricacid		Isobutyricacid					no_hydration	high		100.0	0.0	100.0	5.0			
jcm_266_composition	Isovaleric acid	CHEBI:28484	isovaleric acid	C5H10O2	0.5		g			json		0							original_only	good	Isovaleric acid	Isovalericacid		Isovalericacid					no_hydration	high		100.0	0.0	100.0	5.0			
jcm_266_composition	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HO4P.2K	0.3		g			json		0							original_only	good	K2HPO4	K2HPO4		K2HPO4					no_hydration	high		100.0	0.0	100.0	3.0			
jcm_266_composition	MgSO4·7H2O	CHEBI:32599	magnesium sulfate	Mg.O4S	0.13		g			json		0							original_only	good	MgSO4·7H2O	MgSO4·7H2O		MgSO4·7H2O					no_hydration	high		100.0	0.0	100.0	1.3			
jcm_266_composition	Na2S·9H2O	CHEBI:76209	sodium sulfide nonahydrate	9H2O.2Na.S	0.5		g			json		0							original_only	good	Na2S·9H2O	Na2S·9H2O		Na2S·9H2O					no_hydration	high		100.0	0.0	100.0	5.0			
jcm_266_composition	NaCl	CHEBI:26710	sodium chloride	Cl.Na	0.6		g			json		0							original_only	good	NaCl	NaCl		NaCl	CHEBI:26710				no_hydration	high		58.44	0.0	58.44	10.26694			
jcm_266_composition	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHO3.Na	2.0		g			json		0							original_only	good	NaHCO3	NaHCO3		NaHCO3					no_hydration	high		100.0	0.0	100.0	20.0			
jcm_266_composition	Resazurin	CHEBI:8806	Resazurin	C12H7NO4	1.0		mg			json		0							original_only	good	Resazurin	Resazurin		Resazurin					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_266_composition	Trace minerals (see Medium No.151)	ingredient:1883			10.0		ml			json		0							original_only	good	Trace minerals (see Medium No.151)	Traceminerals(seeMediumNo.151)		Traceminerals(seeMediumNo.151)					no_hydration	high		100.0	0.0	100.0	100.0			
jcm_266_composition	Trace vitamins (see Medium No.197)	ingredient:1784			10.0		ml			json		0							original_only	good	Trace vitamins (see Medium No.197)	Tracevitamins(seeMediumNo.197)		Tracevitamins(seeMediumNo.197)					no_hydration	high		100.0	0.0	100.0	100.0			
jcm_266_composition	Valeric acid	CHEBI:17418	valeric acid	C5H10O2	0.5		g			json		0							original_only	good	Valeric acid	Valericacid		Valericacid					no_hydration	high		100.0	0.0	100.0	5.0			
jcm_266_composition	α-Methylbutyric acid	CHEBI:37070	2-methylbutyric acid	C5H10O2	0.5		g			json		0							original_only	good	α-Methylbutyric acid	α-Methylbutyricacid		α-Methylbutyricacid					no_hydration	high		100.0	0.0	100.0	5.0			
jcm_267_composition	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HO4P.2K	1.5		g			json		0							original_only	good	K2HPO4	K2HPO4		K2HPO4					no_hydration	high		100.0	0.0	100.0	15.0			
jcm_267_composition	NaCl	CHEBI:26710	sodium chloride	Cl.Na	2.5		g			json		0							original_only	good	NaCl	NaCl		NaCl	CHEBI:26710				no_hydration	high		58.44	0.0	58.44	42.778919			
jcm_267_composition	Resazurin	CHEBI:8806	Resazurin	C12H7NO4	1.0		mg			json		0							original_only	good	Resazurin	Resazurin		Resazurin					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_267_composition	Sodium thioglycolate	CHEBI:86481	sodium thioglycolate	C2H3O2S.Na	1.0		g			json		0							original_only	good	Sodium thioglycolate	Sodiumthioglycolate		Sodiumthioglycolate					no_hydration	high		100.0	0.0	100.0	10.0			
jcm_267_composition	Sulfur (powder)	CHEBI:14258			8.0		g			json		0							original_only	good	Sulfur (powder)	Sulfur(powder)		Sulfur(powder)					no_hydration	high		100.0	0.0	100.0	80.0			
jcm_268_composition	CaCl2·2H2O	CHEBI:86158	calcium chloride dihydrate	Ca.2Cl.2H2O	0.14		g			json		0							original_only	good	CaCl2·2H2O	CaCl2·2H2O		CaCl2·2H2O					no_hydration	high		100.0	0.0	100.0	1.4			
jcm_268_composition	Fe(NH4)2(SO4)2·6H2O	CHEBI:76181			0.01		g			json		0							original_only	good	Fe(NH4)2(SO4)2·6H2O	Fe(NH4)2(SO4)2·6H2O		Fe(NH4)2(SO4)2·6H2O					no_hydration	high		100.0	0.0	100.0	0.1			
jcm_268_composition	Glucose	CHEBI:42758	aldehydo-D-glucose	C6H12O6	0.2		g			json		0							original_only	good	Glucose	Glucose		Glucose					no_hydration	high		100.0	0.0	100.0	2.0			
jcm_268_composition	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HO4P.2K	0.14		g			json		0							original_only	good	K2HPO4	K2HPO4		K2HPO4					no_hydration	high		100.0	0.0	100.0	1.4			
jcm_268_composition	KCl	CHEBI:32588	potassium chloride	Cl.K	0.33		g			json		0							original_only	good	KCl	KCl		KCl					no_hydration	high		74.55	0.0	74.55	4.426559			
jcm_268_composition	MgCl2·6H2O	CHEBI:86345	magnesium dichloride hexahydrate	2Cl.6H2O.Mg	4.18		g			json		0							original_only	good	MgCl2·6H2O	MgCl2·6H2O		MgCl2·6H2O					no_hydration	high		100.0	0.0	100.0	41.8			
jcm_268_composition	MgSO4·7H2O	CHEBI:32599	magnesium sulfate	Mg.O4S	3.4		g			json		0							original_only	good	MgSO4·7H2O	MgSO4·7H2O		MgSO4·7H2O					no_hydration	high		100.0	0.0	100.0	34.0			
jcm_268_composition	Na2S2O3·5H2O	CHEBI:32150	sodium thiosulfate pentahydrate	5H2O.2Na.O3S2	2.48		g			json		0							original_only	good	Na2S2O3·5H2O	Na2S2O3·5H2O		Na2S2O3·5H2O					no_hydration	high		100.0	0.0	100.0	24.8			
jcm_268_composition	Na2SeO3·5H2O	CHEBI:48843	disodium selenite	2Na.O3Se	0.5		mg			json		0							original_only	good	Na2SeO3·5H2O	Na2SeO3·5H2O		Na2SeO3·5H2O					no_hydration	high		100.0	0.0	100.0	5.0			
jcm_268_composition	Na2SiO3·9H2O	CHEBI:132108			1.0		g			json		0							original_only	good	Na2SiO3·9H2O	Na2SiO3·9H2O		Na2SiO3·9H2O					no_hydration	high		100.0	0.0	100.0	10.0			
